user_id	item_id	time
9621	12133	20100424114645
5273	41407	20100424114847
5362	44287	20100424115058
315	24348	20100424115950
8612	35115	20100424120224
2894	12275	20100424120324
8504	40150	20100424121042
1774	39569	20100424121541
7513	14267	20100424122138
3049	1801	20100424122224
8946	26502	20100424124031
11218	43221	20100424124340
1849	8145	20100424124749
8818	919	20100424124904
5266	28862	20100424125226
10638	13486	20100424125346
5192	36632	20100424125409
1259	33205	20100424125712
8013	10940	20100424125817
10813	7793	20100424125918
2496	8785	20100424130234
8386	7342	20100424130235
13837	27908	20100424130416
1369	44296	20100424130433
637	44298	20100424131401
13465	40703	20100424131603
11683	44080	20100424132613
4486	44301	20100424132939
96	30470	20100424133117
3872	13757	20100424133240
8479	44302	20100424133327
5889	35166	20100424134617
4151	12230	20100424134634
10578	42748	20100424134715
7944	5260	20100424134859
7866	44309	20100424135034
7011	42793	20100424135310
9037	4773	20100424135439
8610	18539	20100424135740
3922	42474	20100424135832
7327	9559	20100424140348
8733	31879	20100424140810
2223	26264	20100424141023
12497	24606	20100424141144
7974	24203	20100424141202
10592	25058	20100424141533
4445	44250	20100424141708
6037	42968	20100424141716
8784	44314	20100424141717
1770	35352	20100424141752
4952	41461	20100424142005
11469	27030	20100424142401
2638	13637	20100424142429
2638	40397	20100424142441
8297	6170	20100424142621
8733	44316	20100424142930
3772	5404	20100424142954
5572	36165	20100424143139
7684	38732	20100424144159
3813	25569	20100424144246
4748	2908	20100424144339
10262	16771	20100424144423
8445	26841	20100424144619
1698	7278	20100424144802
859	11518	20100424144809
9761	43291	20100424144922
5249	8833	20100424145204
7564	6532	20100424145339
472	42997	20100424145524
8072	44276	20100424145922
4953	6645	20100424150205
1906	8193	20100424150231
2638	33413	20100424150556
552	5807	20100424150811
8747	10437	20100424150854
7898	44319	20100424151101
10729	44320	20100424151120
7302	5767	20100424151218
8060	23659	20100424151401
8318	22732	20100424151532
20	34271	20100424151728
7327	4307	20100424152019
11034	497	20100424152315
6342	32007	20100424152325
8479	34245	20100424152602
1977	37067	20100424152928
800	10274	20100424153026
6145	1337	20100424153517
1806	29849	20100424153619
12295	1529	20100424154145
2948	8951	20100424154334
1266	10902	20100424154459
108	22763	20100424154739
9396	31513	20100424154843
11774	18276	20100424155202
12915	27468	20100424155536
12915	17035	20100424155545
1019	1346	20100424155556
13312	17174	20100424160117
120	16090	20100424160124
4722	10624	20100424160356
450	42546	20100424160415
4151	2591	20100424160524
5068	12555	20100424160526
2184	25374	20100424160601
11719	5529	20100424160650
7898	44269	20100424160745
268	31036	20100424160828
9199	44330	20100424160832
2367	25208	20100424161132
2183	12328	20100424161209
3315	26199	20100424161505
10620	44333	20100424161613
8555	31953	20100424161701
12368	44334	20100424161855
2812	31353	20100424161956
3043	12452	20100424162103
2930	22842	20100424162315
9761	28861	20100424162440
9022	21543	20100424162451
8004	20169	20100424162552
8104	44336	20100424162655
3392	44338	20100424163426
9322	31884	20100424163547
902	163	20100424163628
2992	30507	20100424163822
13462	30485	20100424164023
262	44340	20100424164110
4722	33772	20100424164152
70	20778	20100424164417
8779	7991	20100424164516
9454	44347	20100424165049
8479	44348	20100424165158
5889	35166	20100424165230
17	9824	20100424165340
10359	9762	20100424165509
10092	30480	20100424165631
3023	43881	20100424165718
9021	28266	20100424165742
4169	28139	20100424165917
1710	22827	20100424165937
1710	8870	20100424170018
9593	25735	20100424170148
4245	18516	20100424170258
2103	44352	20100424170319
7641	3295	20100424170333
3808	28594	20100424170523
5247	274	20100424170837
950	18998	20100424170909
2991	2276	20100424171519
4278	2464	20100424171553
9222	36500	20100424171703
829	6505	20100424171740
1755	15563	20100424172449
13386	12738	20100424172715
66	24856	20100424172817
2243	4803	20100424173615
3929	31976	20100424173751
1710	3899	20100424173813
9277	5947	20100424174207
800	3776	20100424174247
3811	26969	20100424174404
10203	44357	20100424174408
11887	42368	20100424174419
85	8041	20100424174436
2288	44365	20100424174532
532	8059	20100424174558
1478	15184	20100424174635
7487	11949	20100424174708
10248	40047	20100424174908
2288	2333	20100424174930
1676	29598	20100424175134
9368	21547	20100424175208
3882	44367	20100424175230
983	287	20100424175257
10644	32027	20100424175545
10592	32000	20100424180300
159	37916	20100424180359
9760	61153	20100424180412
108	16801	20100424180445
2288	1136	20100424180728
9455	43496	20100424180821
3970	14928	20100424180922
2288	50	20100424181116
2288	11968	20100424181443
8800	44373	20100424182159
2222	17478	20100424182315
8272	25322	20100424182456
3143	33444	20100424182515
12497	8868	20100424182639
725	33226	20100424182700
6081	14534	20100424182751
13837	44376	20100424182904
1374	15367	20100424183311
7344	15367	20100424183438
18	7224	20100424183442
10742	5570	20100424183614
9267	15836	20100424183616
8924	12630	20100424183652
8653	38755	20100424183748
4721	43254	20100424184018
6401	37491	20100424184248
912	11836	20100424184334
3574	44379	20100424184426
9277	39076	20100424184557
2555	44380	20100424184603
8529	5662	20100424184835
3669	44381	20100424184902
8167	25872	20100424184932
1390	6830	20100424184951
2431	34689	20100424184952
2579	43805	20100424185101
3253	44382	20100424185323
10614	6153	20100424185510
11885	31125	20100424185525
9842	44383	20100424185607
9904	3491	20100424185803
393	7020	20100424185827
9874	13419	20100424185857
2924	393	20100424190319
248	4910	20100424190346
1254	34841	20100424190350
2092	4274	20100424190422
13891	307	20100424190441
5665	44136	20100424190555
757	12556	20100424190612
2172	44388	20100424190644
2985	44374	20100424190651
3757	23256	20100424190659
5665	44132	20100424190940
478	11665	20100424191446
5665	44138	20100424191548
67	18473	20100424191625
5237	38150	20100424191701
8668	37194	20100424191702
1695	5687	20100424191711
2707	393	20100424191715
1551	17597	20100424191814
3826	4569	20100424191827
8779	10745	20100424191851
93	44386	20100424191923
2096	44391	20100424192149
421	40284	20100424192406
120	37720	20100424192425
4316	16099	20100424192527
1160	18416	20100424192647
12883	36663	20100424193222
2717	8062	20100424193229
5567	18778	20100424193615
5319	14635	20100424193638
5665	44141	20100424193716
2132	22561	20100424194142
3566	12838	20100424194346
2183	12328	20100424194809
2288	1097	20100424194901
4180	44397	20100424195027
2883	18642	20100424195125
13614	18541	20100424195344
5068	18365	20100424195819
12883	44399	20100424200129
1208	22269	20100424200144
2632	41462	20100424200246
2632	20636	20100424200321
2632	14673	20100424200417
5359	44401	20100424200434
2813	4171	20100424200503
2651	43067	20100424200533
268	18762	20100424200534
8239	25235	20100424200544
268	32365	20100424200625
5665	44124	20100424200837
7789	44404	20100424201245
712	28121	20100424201340
7002	1563	20100424201448
4748	2908	20100424201544
8996	11068	20100424201551
8101	32810	20100424201734
10092	39968	20100424201859
13784	22254	20100424201947
2729	11315	20100424202123
3238	44406	20100424202248
6271	1657	20100424202412
380	37424	20100424202455
2648	11804	20100424202549
9760	9747	20100424202643
6073	38981	20100424202855
1414	44192	20100424203157
13265	39192	20100424203845
1778	40593	20100424204000
6189	39748	20100424204010
9904	6412	20100424204452
268	2103	20100424204551
268	43575	20100424204652
6741	8008	20100424204658
643	44412	20100424204727
7641	38460	20100424204915
8612	41913	20100424205341
983	2098	20100424205524
8905	42656	20100424205746
6028	11256	20100424205854
4740	4893	20100424205954
9251	12625	20100424205955
8297	30919	20100424210001
10279	44417	20100424210012
6020	5685	20100424210030
8445	26841	20100424210049
7968	11153	20100424210111
665	3791	20100424210420
7944	39999	20100424210515
4356	42040	20100424210722
4984	21283	20100424210827
7641	17992	20100424210857
8140	44418	20100424211215
12616	21318	20100424211430
12295	1529	20100424211541
10998	44419	20100424211552
9763	15113	20100424211738
3976	42477	20100424211823
268	852	20100424211914
13462	40263	20100424212217
5508	44423	20100424212457
1710	44425	20100424212624
9018	25217	20100424213220
4557	44428	20100424213342
11140	29091	20100424213832
9457	30373	20100424214043
1822	25822	20100424214302
268	4734	20100424214618
630	44430	20100424215127
10783	3755	20100424215205
569	2976	20100424215239
6056	3284	20100424215310
7868	15414	20100424215311
13676	44190	20100424215320
3023	43881	20100424215417
11787	12052	20100424215525
7913	38204	20100424215618
644	36677	20100424215828
3887	7568	20100424215835
9860	15946	20100424215905
1858	2634	20100424220035
10927	2333	20100424220146
268	1529	20100424220731
1561	22057	20100424220829
1561	22056	20100424220900
12658	44433	20100424221110
854	1664	20100424221529
487	34903	20100424221844
4623	14002	20100424221939
4278	44435	20100424222036
8060	830	20100424222827
11497	44438	20100424223049
12260	9288	20100424223125
65	39420	20100424223132
6271	2564	20100424223327
4673	15064	20100424223527
2412	527	20100424223629
8610	11386	20100424224056
611	14660	20100424224059
12286	408	20100424224200
108	26321	20100424224613
7641	34101	20100424224728
6031	1272	20100424224914
3904	8041	20100424225212
1773	37006	20100424230800
2730	44444	20100424231108
11016	19018	20100424231116
12353	16762	20100424231125
431	44447	20100424231443
1444	39715	20100424231651
5571	35415	20100424231802
4767	1752	20100424232127
659	44451	20100424232605
2516	44452	20100424232745
1727	23715	20100424232813
565	969	20100424232902
10012	355	20100424233055
854	36454	20100424233121
12659	5306	20100424233239
7641	44158	20100424233337
495	3682	20100424233533
84	25932	20100424233831
338	2547	20100424234630
2373	30429	20100424235118
65	22192	20100424235355
1272	3852	20100424235629
3013	44459	20100424235719
450	35676	20100424235926
11683	22507	20100425000532
4799	36511	20100425000555
2730	44460	20100425000652
398	44461	20100425001221
6274	1376	20100425001353
1062	12101	20100425001950
11698	5671	20100425002246
5444	43160	20100425002421
2886	36389	20100425002512
7641	39725	20100425002636
480	1512	20100425002949
480	331	20100425003007
7641	8243	20100425003303
1391	13043	20100425003413
11698	40573	20100425003548
3904	199	20100425004115
12827	16317	20100425004137
2629	3495	20100425004234
12734	15463	20100425004421
6470	24823	20100425005159
8167	7773	20100425005226
7924	216	20100425005321
594	10076	20100425005340
12346	44466	20100425010015
5100	12918	20100425010320
1200	199	20100425010537
763	10859	20100425010757
3849	44467	20100425010820
6660	1471	20100425011040
4371	5732	20100425011327
9784	5627	20100425011847
147	44471	20100425011929
627	12097	20100425012017
105	26663	20100425012101
36	1077	20100425012803
2143	24452	20100425013452
2856	38339	20100425013537
268	837	20100425014150
8610	18539	20100425014326
2680	2636	20100425014342
3922	21063	20100425014418
9763	40380	20100425014449
8734	20485	20100425014459
6051	43365	20100425014814
5974	17460	20100425015055
1062	8080	20100425015152
2103	34833	20100425015157
1374	44476	20100425015253
10043	9283	20100425015417
6945	1854	20100425015557
4306	6232	20100425020003
1707	44477	20100425020004
13317	41305	20100425020136
13295	11438	20100425020524
8468	13417	20100425021656
2288	36717	20100425022053
6831	7631	20100425022240
10127	9181	20100425022555
7358	8484	20100425023324
31	11263	20100425023522
3260	7265	20100425024124
2288	21146	20100425024138
535	6641	20100425024238
10762	6641	20100425024726
11683	44080	20100425024955
3538	26544	20100425025658
1721	37321	20100425030231
4986	6408	20100425031537
5850	44482	20100425031629
2438	23990	20100425031809
9344	1514	20100425032339
13450	13430	20100425032622
712	1786	20100425034528
1382	26122	20100425040219
8812	34167	20100425040243
7035	22608	20100425040351
4697	44483	20100425041849
6171	4747	20100425042021
6609	9099	20100425042750
3045	27911	20100425042905
6648	23463	20100425043340
6892	697	20100425043341
9344	3003	20100425043733
2034	44492	20100425045001
10213	44493	20100425045155
1491	7644	20100425050622
6029	44494	20100425050730
8555	31953	20100425051022
5355	13158	20100425051051
3848	4586	20100425051522
12591	25442	20100425051938
1142	148	20100425052909
1330	44497	20100425053028
6245	1368	20100425053529
3740	33020	20100425053943
8662	44499	20100425054306
2882	24544	20100425054313
1014	3460	20100425054430
1562	25492	20100425054613
8474	32389	20100425054823
3802	22598	20100425054836
787	7265	20100425055404
9199	44503	20100425060459
4726	42478	20100425060553
1400	21169	20100425060655
3023	43881	20100425061236
2453	44481	20100425061615
2453	44483	20100425061759
7966	15150	20100425062521
12752	43184	20100425063937
3766	33357	20100425064604
12734	26178	20100425070657
2143	43387	20100425072014
1782	44510	20100425075520
4486	36627	20100425075727
912	7640	20100425075737
1208	22269	20100425080902
1371	5879	20100425081057
6134	5920	20100425082349
4159	37165	20100425084542
10617	31306	20100425084623
3869	43188	20100425091553
3765	32656	20100425091623
8407	17824	20100425093614
1970	24903	20100425094521
2177	44517	20100425094534
13607	22994	20100425095550
7332	6085	20100425095611
11068	44251	20100425095744
9078	40586	20100425100053
11305	44519	20100425100456
6812	44520	20100425101453
13167	21737	20100425102459
5190	42545	20100425103926
3747	11290	20100425104000
472	44525	20100425104732
4712	44526	20100425104817
270	44528	20100425105715
5266	28862	20100425105758
5100	12918	20100425110837
10633	28850	20100425111324
13120	6325	20100425111510
4726	16117	20100425111723
3316	12008	20100425112134
6342	35234	20100425112255
8185	9681	20100425112338
2092	6924	20100425112341
2894	20210	20100425112703
9177	6342	20100425112823
13245	44534	20100425113039
13607	31622	20100425113228
8613	44533	20100425113611
2092	6924	20100425114826
5958	26518	20100425114955
1033	29561	20100425115047
1828	37403	20100425115110
1774	19440	20100425115133
5736	9711	20100425115415
9185	20672	20100425121125
3871	36616	20100425121311
5579	28182	20100425122425
4038	37822	20100425123000
11677	43731	20100425123623
5157	5167	20100425123638
8297	9739	20100425123642
8445	44543	20100425123847
4485	11752	20100425124246
8532	38203	20100425124744
9368	21547	20100425125758
8747	44549	20100425131112
9157	44551	20100425131217
4023	44552	20100425131345
2103	44541	20100425131855
8544	37093	20100425132452
1239	37093	20100425132718
8610	18539	20100425132748
13891	1689	20100425133057
2044	42280	20100425133207
6781	44556	20100425133347
10003	12464	20100425133640
2729	5767	20100425135344
8904	35833	20100425140108
10939	38919	20100425140451
12295	1529	20100425140738
757	12556	20100425141110
8185	21298	20100425141113
11773	43777	20100425141144
334	17290	20100425141429
1906	8193	20100425141440
4984	13507	20100425141449
1695	19032	20100425141623
2792	44568	20100425143239
3878	5767	20100425143519
10614	13486	20100425143545
11721	6324	20100425143944
635	19080	20100425144031
424	4910	20100425144557
2893	31176	20100425144721
1806	29849	20100425145046
8247	42978	20100425145257
8668	37194	20100425145828
3866	35015	20100425150357
4316	16099	20100425150534
8311	38440	20100425150818
3934	15531	20100425151428
268	33202	20100425152143
3746	44579	20100425152204
2183	27525	20100425152237
478	21839	20100425152522
1342	44580	20100425152537
108	44581	20100425152916
7641	34037	20100425153331
7641	37396	20100425153351
4984	25758	20100425153451
8779	16686	20100425153556
9469	44585	20100425153815
7641	29295	20100425154053
5995	1152	20100425154353
7641	43827	20100425154412
9449	9752	20100425154618
268	12186	20100425154804
12295	2078	20100425154806
8790	38457	20100425154919
8140	39862	20100425155114
1346	12250	20100425155230
743	764	20100425155842
4327	1181	20100425155951
3351	34839	20100425160202
2013	33200	20100425160300
2013	26537	20100425160321
4547	6373	20100425160332
12295	562	20100425160626
1742	44591	20100425161130
3769	37056	20100425161222
10066	44592	20100425161311
2883	22301	20100425161532
8725	1592	20100425161532
4486	36627	20100425161739
3884	44596	20100425162128
8239	20186	20100425162626
9761	28861	20100425162632
10684	13068	20100425162818
11305	41675	20100425162831
8240	22147	20100425162917
11992	44599	20100425163047
564	21070	20100425163411
6019	22147	20100425163445
5319	3721	20100425163628
2164	42777	20100425163837
1561	136	20100425164159
1342	44601	20100425164328
1371	5879	20100425164400
3260	2266	20100425164555
581	27646	20100425164946
1721	37321	20100425165040
13607	44603	20100425165132
5675	4686	20100425165328
6028	604	20100425165346
1686	20890	20100425165716
3238	3616	20100425165729
9449	3683	20100425170158
581	44220	20100425170452
2013	26545	20100425170559
2060	23643	20100425170622
6202	4688	20100425170635
2813	4171	20100425170755
1755	13801	20100425170817
1215	10259	20100425170953
1035	21	20100425171045
1561	136	20100425171142
4994	36743	20100425171248
1977	11213	20100425171311
11314	2320	20100425171532
1215	9857	20100425171855
1259	31328	20100425171907
147	28481	20100425172010
1259	44612	20100425172023
9525	6906	20100425172128
6051	43365	20100425172208
9690	20929	20100425172440
6795	33844	20100425172610
6	13427	20100425172646
4397	16081	20100425172808
8734	18724	20100425173047
3669	44381	20100425173055
9621	44614	20100425173112
2288	44615	20100425173307
13695	20897	20100425173325
1690	11671	20100425173719
1876	15063	20100425174131
5415	4592	20100425174138
2957	4331	20100425174152
12039	33550	20100425174206
5415	36064	20100425174321
12260	44617	20100425174414
5415	35568	20100425174547
5415	2589	20100425174642
1334	41066	20100425174734
5415	14608	20100425174809
51	3295	20100425174921
5415	11497	20100425174947
5415	11500	20100425174958
5415	25254	20100425175037
5415	16350	20100425175113
13330	44620	20100425175116
30	1337	20100425175258
5415	42408	20100425175327
232	7046	20100425175519
5415	8465	20100425175710
5415	2546	20100425175924
5415	5648	20100425175939
1710	36153	20100425180019
5415	2546	20100425180103
5415	4830	20100425180136
5415	5628	20100425180143
5415	43470	20100425180205
5415	43578	20100425180214
5415	23829	20100425180233
6019	18208	20100425180243
758	7556	20100425180456
7641	14365	20100425180721
120	30525	20100425180816
9241	2096	20100425181443
1918	44628	20100425181450
7155	38923	20100425181544
150	26967	20100425182042
31	22189	20100425182255
8612	22415	20100425182259
8612	24046	20100425182408
8612	23342	20100425182615
8612	39029	20100425182627
12062	44630	20100425182646
94	3586	20100425182648
508	3513	20100425182740
8612	9547	20100425182852
1272	355	20100425183130
1686	1238	20100425183519
1635	195	20100425183653
262	44635	20100425183702
2843	1442	20100425183748
9884	10625	20100425184049
6528	2460	20100425184527
268	12683	20100425184653
268	15896	20100425184807
6501	2411	20100425184947
4715	26265	20100425185226
94	3065	20100425185403
8025	44631	20100425185437
3114	24214	20100425185443
94	3066	20100425185514
3921	30946	20100425185628
706	37255	20100425185649
3566	4254	20100425185940
3739	32967	20100425190227
13665	33809	20100425190851
1391	27206	20100425190912
447	4496	20100425191046
1282	23367	20100425191309
10390	8870	20100425191321
8068	39841	20100425191356
4159	37165	20100425191555
885	1340	20100425191556
532	2725	20100425191606
12496	764	20100425191900
94	3049	20100425191906
94	3046	20100425192020
2162	2840	20100425192058
1262	6499	20100425192252
8600	19581	20100425192405
6021	40405	20100425192420
10684	26326	20100425192649
742	43056	20100425193052
2065	14358	20100425193306
6192	4466	20100425193544
11362	33317	20100425193910
94	10066	20100425194201
12251	40779	20100425194234
3430	10493	20100425194911
6503	14661	20100425195032
12295	1529	20100425195306
7641	32721	20100425195334
2205	39772	20100425195340
8470	11865	20100425195555
12260	44222	20100425195735
7641	2937	20100425195738
702	13760	20100425195839
8779	10745	20100425195851
3746	14648	20100425200101
712	1726	20100425200227
2515	41806	20100425200447
6809	16133	20100425200859
8024	640	20100425201024
6206	36969	20100425201043
94	3054	20100425201151
377	44650	20100425201412
10006	6354	20100425201418
10012	355	20100425202243
5100	12918	20100425202347
581	3926	20100425202611
13854	44652	20100425202734
2737	20863	20100425203055
1778	12439	20100425203129
1918	44654	20100425203347
10006	4942	20100425203515
4180	30748	20100425204016
67	23809	20100425204038
6147	21904	20100425204047
7251	24609	20100425204102
1445	37509	20100425204346
1445	2766	20100425204424
10342	8261	20100425204945
3733	36232	20100425205225
3904	10671	20100425205502
6147	44657	20100425205534
10012	11983	20100425210145
977	18647	20100425210735
4752	29892	20100425211051
5737	36291	20100425211855
10267	34801	20100425212052
4748	2908	20100425212153
1340	7414	20100425212212
1064	43624	20100425212226
10409	44670	20100425212300
1282	6540	20100425212545
647	44671	20100425212651
13678	18738	20100425212810
96	8925	20100425213331
9120	30269	20100425213610
9120	36240	20100425213704
4003	41275	20100425213845
9120	9845	20100425213940
1436	16133	20100425214021
554	6240	20100425214647
9120	12396	20100425214741
1336	28216	20100425214836
1185	3589	20100425214946
9120	43730	20100425214955
815	11950	20100425215353
535	604	20100425215355
10086	27964	20100425220633
545	44675	20100425220732
2782	28440	20100425220755
1058	2817	20100425220807
2782	1974	20100425220843
1058	40010	20100425220941
7341	35368	20100425221208
2580	43108	20100425221456
286	3387	20100425222031
10998	2975	20100425222128
4753	44676	20100425222413
2788	44678	20100425222554
448	32337	20100425223422
6342	32007	20100425223500
9451	33465	20100425223552
5422	44679	20100425223647
1282	2312	20100425224416
6028	7259	20100425224428
1282	19066	20100425224524
5207	6996	20100425224621
9120	308	20100425224910
50	338	20100425225132
431	29475	20100425225214
9120	41481	20100425225410
8629	2975	20100425225816
268	7187	20100425230012
268	7187	20100425230113
1498	29852	20100425230244
10665	2851	20100425231122
105	44619	20100425231544
9120	31862	20100425231802
866	22738	20100425231825
9120	20571	20100425231956
404	1415	20100425232131
2749	462	20100425232304
4563	6602	20100425232503
9982	30571	20100425232641
12295	2042	20100425232643
3688	6733	20100425232747
5340	40838	20100425233634
10262	24425	20100425234531
13995	40485	20100425234601
4700	21377	20100425234822
5838	32586	20100425234924
9843	44688	20100425235617
5875	44689	20100426000207
611	40082	20100426002422
4950	15517	20100426003206
8917	11949	20100426003454
10155	7177	20100426003617
3887	9057	20100426003801
3288	9061	20100426004237
2889	3029	20100426004624
1254	2725	20100426005058
12049	14412	20100426005335
2132	18140	20100426010019
2132	16572	20100426010052
2132	16573	20100426010257
885	4828	20100426011008
8280	29320	20100426011124
5716	490	20100426013305
5875	44694	20100426013308
31	36871	20100426013313
85	9465	20100426013510
6025	5725	20100426013940
6192	38030	20100426014015
9120	1494	20100426014528
9120	23617	20100426014713
9120	44696	20100426014727
9120	36249	20100426014819
9120	36099	20100426014927
561	44698	20100426014935
9120	31777	20100426015015
9120	301	20100426015145
7909	43362	20100426015214
2733	1131	20100426015708
424	40530	20100426015947
105	26676	20100426020306
2288	15348	20100426020742
612	4134	20100426020847
484	36736	20100426022446
12170	43	20100426022806
7907	15329	20100426022946
2992	17773	20100426023457
12295	14137	20100426023549
7220	12915	20100426023624
9120	9191	20100426023812
9120	2886	20100426023902
9120	33547	20100426023943
332	1859	20100426023954
9120	20897	20100426023956
11	2834	20100426024745
9500	562	20100426025419
8924	40183	20100426030557
8470	19973	20100426030937
2293	37181	20100426031135
1208	22269	20100426032706
9339	37684	20100426033450
11758	2880	20100426033630
3921	30946	20100426033912
1272	3852	20100426034234
10783	41598	20100426034612
11509	42622	20100426034737
1791	2613	20100426034904
5589	28822	20100426035057
9500	14137	20100426040459
67	957	20100426041343
3538	28330	20100426041350
5463	26780	20100426041705
673	957	20100426042006
9500	26769	20100426045657
8239	33825	20100426050955
5095	18233	20100426051400
1779	39079	20100426053238
8311	27285	20100426053341
25	9248	20100426054350
3566	4254	20100426054511
2579	44707	20100426055803
4591	29065	20100426060829
12043	41563	20100426061421
9037	5625	20100426061653
9542	30848	20100426062256
2496	9656	20100426063348
313	7969	20100426063640
67	5327	20100426064023
3036	5841	20100426064112
3769	39846	20100426064651
8318	5631	20100426065817
5100	40589	20100426070349
5100	11797	20100426070515
3809	22352	20100426070648
3769	16347	20100426071008
8652	42640	20100426071548
8008	28327	20100426072243
10523	44711	20100426072557
13854	44652	20100426072922
5463	8303	20100426073156
12365	28505	20100426073309
7113	32142	20100426073947
8544	21505	20100426074304
8800	43911	20100426074834
1928	40680	20100426075407
1751	24547	20100426080409
11068	44251	20100426080527
1751	24546	20100426080712
8326	40680	20100426082626
6776	20139	20100426083008
9162	28335	20100426083954
7406	7290	20100426084126
3894	41878	20100426084320
11251	2718	20100426084404
6741	26675	20100426085257
13607	36280	20100426085613
11111	37064	20100426090038
964	42649	20100426090407
10935	25126	20100426090850
5404	2470	20100426091941
8723	29067	20100426092554
8652	5923	20100426092942
11134	6622	20100426093255
12009	44715	20100426093351
6734	14474	20100426093619
5114	42430	20100426094100
8652	43189	20100426094248
2882	24544	20100426094749
11741	33961	20100426095244
8850	44721	20100426095345
2164	42777	20100426095624
9157	44723	20100426100236
9542	30848	20100426101128
8932	37781	20100426101323
10592	25058	20100426101659
9185	1888	20100426102215
9732	30989	20100426104313
8610	18539	20100426104902
1828	15258	20100426105918
10426	22907	20100426110302
10183	32306	20100426110718
8747	7809	20100426110912
2894	14467	20100426111601
9006	44732	20100426111620
10426	37670	20100426111816
11497	43875	20100426111820
6188	25071	20100426111902
9230	44733	20100426112303
2126	40299	20100426112310
2126	42283	20100426112339
11495	44734	20100426112737
1298	12102	20100426114118
4547	21533	20100426114636
2894	14463	20100426120301
4731	23258	20100426120531
11992	44599	20100426120541
7627	44737	20100426120852
13465	40703	20100426121946
13528	5260	20100426121952
2894	12275	20100426122352
1316	2697	20100426122904
13552	33776	20100426123347
2935	21827	20100426123438
12009	44715	20100426123656
450	36050	20100426123859
3772	4581	20100426124643
31	3209	20100426124844
1561	43724	20100426125203
9322	40396	20100426125232
3811	12767	20100426125450
31	38290	20100426125743
904	36474	20100426130243
12104	43900	20100426130344
6129	43414	20100426131335
10124	28405	20100426131546
1710	27330	20100426132354
3566	4254	20100426132850
5893	44748	20100426132852
5134	44749	20100426133034
5579	8045	20100426133136
12128	10955	20100426134114
5889	7694	20100426134148
11968	11187	20100426135342
8140	44754	20100426140256
11525	9160	20100426140313
3941	44037	20100426140345
108	11587	20100426141812
12752	18459	20100426141834
4753	44756	20100426142103
11305	40521	20100426142313
2184	25370	20100426142752
4551	17537	20100426143243
12295	1529	20100426143649
55	32	20100426143812
9761	41734	20100426145418
11305	40521	20100426145545
3808	39327	20100426145746
13854	44652	20100426145923
5409	40710	20100426150126
12504	34188	20100426150140
1710	28559	20100426150143
7896	21612	20100426150200
8981	11783	20100426150515
5716	957	20100426150534
1728	5124	20100426150649
8948	28698	20100426151444
111	15553	20100426151615
554	43929	20100426152344
1551	17597	20100426152511
481	44237	20100426152809
8240	37522	20100426153202
7896	969	20100426153309
680	32134	20100426153637
4278	36793	20100426153754
5065	35498	20100426154100
92	29839	20100426154135
108	44776	20100426154157
92	29839	20100426154222
6526	1031	20100426154331
1371	5879	20100426154421
682	27192	20100426154533
809	5779	20100426154917
3882	25020	20100426155312
2749	34488	20100426155547
5893	39558	20100426155553
800	38967	20100426155617
51	12386	20100426155623
3238	20464	20100426155708
8904	33387	20100426155802
8015	41157	20100426160017
7325	44779	20100426160413
9843	25501	20100426160458
8612	9354	20100426160742
2995	43595	20100426160846
4486	36627	20100426160930
11554	39060	20100426161321
8015	44781	20100426161635
9843	7387	20100426162137
8683	13733	20100426162422
150	26967	20100426162851
859	10785	20100426162922
10073	40472	20100426162943
11992	44599	20100426163027
2184	25374	20100426163106
2935	44786	20100426163114
7811	24037	20100426163500
8610	18539	20100426163633
7487	11949	20100426164111
8577	43436	20100426164206
868	40777	20100426164238
484	15691	20100426164420
5266	28862	20100426165054
668	24090	20100426170422
3348	408	20100426170422
2103	34833	20100426170434
2183	10557	20100426170436
1686	31408	20100426170934
1928	42142	20100426171003
585	2835	20100426171040
8800	39619	20100426171155
3325	38264	20100426171603
2580	23602	20100426171701
94	1406	20100426171919
6322	27948	20100426172205
1062	12101	20100426172717
1686	44795	20100426172837
9339	21468	20100426173227
4022	44798	20100426173734
9007	33496	20100426174046
2516	6801	20100426174323
13245	18960	20100426174347
8653	38755	20100426174426
8668	37194	20100426174719
6136	44801	20100426174722
10221	35380	20100426174737
4515	37238	20100426174819
532	2835	20100426174938
2368	2835	20100426175023
4205	35278	20100426175147
10665	15186	20100426175711
10010	44802	20100426175737
4551	2804	20100426180031
13317	40458	20100426180143
8901	28668	20100426180357
94	34556	20100426180618
1498	5340	20100426180741
2092	9366	20100426181419
91	11056	20100426181726
310	11207	20100426181906
6628	23147	20100426181936
9890	15314	20100426182027
2065	15794	20100426182122
10010	15852	20100426182137
10324	7202	20100426182544
11963	751	20100426182655
2284	41161	20100426182853
3566	4254	20100426183045
7641	32186	20100426183329
1686	1238	20100426183415
174	26522	20100426183625
1677	2804	20100426184054
2721	41986	20100426184128
293	1323	20100426184635
1918	20383	20100426184749
50	4609	20100426184907
247	20241	20100426184923
9185	36630	20100426185127
11683	20545	20100426185546
7641	6502	20100426185736
11358	39382	20100426190139
6937	25818	20100426190208
702	42739	20100426190924
2985	4934	20100426191619
12079	7694	20100426191822
4726	16117	20100426191829
5100	12918	20100426192144
3199	8648	20100426192519
2001	44810	20100426192724
1327	5858	20100426192843
1414	41976	20100426193001
108	21384	20100426193016
