user_id	item_id	time
50632	10064	20130629
50632	18744	20130629
51035	2563	20130629
54714	13045	20130629
55975	1935	20130629
61287	10519	20130629
62550	13025	20130629
62609	15578	20130629
62609	14444	20130629
65248	2486	20130629
67833	9591	20130629
69326	2388	20130629
73208	18735	20130629
4619	1322	20130630
8269	5047	20130630
8269	14255	20130630
9671	3134	20130630
10358	11420	20130630
13954	19272	20130630
22743	10115	20130630
24592	6378	20130630
32710	393	20130630
32919	5018	20130630
44605	6021	20130630
44605	6493	20130630
44605	13178	20130630
47170	20904	20130630
47758	17241	20130630
48466	389	20130630
51234	13185	20130630
52074	7991	20130630
52982	11051	20130630
53884	8448	20130630
55152	11420	20130630
57062	8140	20130630
59270	12008	20130630
65212	20000	20130630
72835	10078	20130630
13370	11097	20130701
18410	15939	20130701
19515	3775	20130701
20607	17825	20130701
20914	18747	20130701
20924	21744	20130701
21705	5317	20130701
23804	4547	20130701
25405	11420	20130701
25641	6997	20130701
25641	5796	20130701
25641	4911	20130701
28026	16148	20130701
35725	3756	20130701
37698	15165	20130701
41483	7419	20130701
42771	3488	20130701
50419	435	20130701
53399	8457	20130701
54508	9140	20130701
55414	13816	20130701
55414	7108	20130701
55650	8896	20130701
62522	19940	20130701
63119	1179	20130701
63980	14231	20130701
67833	9855	20130701
70100	21855	20130701
2636	19487	20130702
6746	5865	20130702
7644	11106	20130702
10275	8996	20130702
11076	8562	20130702
15927	20516	20130702
17034	17806	20130702
17890	17044	20130702
18599	9107	20130702
22422	13203	20130702
24121	7881	20130702
25641	14856	20130702
27040	6127	20130702
31935	16379	20130702
31935	4659	20130702
34078	11470	20130702
36439	3395	20130702
40326	12783	20130702
41578	16955	20130702
42689	8056	20130702
46142	14095	20130702
48445	4373	20130702
50680	702	20130702
52035	10693	20130702
54714	17190	20130702
54767	1442	20130702
55538	2591	20130702
56707	3587	20130702
57984	9564	20130702
58729	17163	20130702
58743	1750	20130702
61749	15863	20130702
63814	8794	20130702
66754	11248	20130702
69174	7689	20130702
69368	4493	20130702
70373	11392	20130702
70373	17968	20130702
2949	9119	20130703
4028	1140	20130703
4293	18627	20130703
4412	3168	20130703
5673	2716	20130703
10747	1279	20130703
11247	12101	20130703
11358	14112	20130703
13079	7183	20130703
16291	7369	20130703
17536	3419	20130703
17733	15902	20130703
23657	12559	20130703
24237	6790	20130703
24841	2067	20130703
24841	10795	20130703
25355	2342	20130703
26567	15578	20130703
27799	10995	20130703
28306	21855	20130703
30490	13879	20130703
31570	14201	20130703
31570	13265	20130703
32201	17447	20130703
38181	1844	20130703
39012	7020	20130703
39953	15644	20130703
43616	6003	20130703
47516	44	20130703
49590	14433	20130703
49804	14780	20130703
51490	9370	20130703
54026	3973	20130703
55977	6790	20130703
62522	19636	20130703
63345	6664	20130703
68859	3955	20130703
71904	10805	20130703
71904	13697	20130703
72202	2135	20130703
2328	18528	20130704
3283	4734	20130704
16985	6021	20130704
18481	15756	20130704
21113	8140	20130704
21799	20973	20130704
27465	7199	20130704
33707	4997	20130704
33707	1288	20130704
33797	21082	20130704
36918	20706	20130704
36918	8048	20130704
37763	13654	20130704
38287	14421	20130704
39807	19727	20130704
45373	8222	20130704
45570	1279	20130704
53467	8661	20130704
54784	13645	20130704
54874	2214	20130704
55391	2574	20130704
61958	4680	20130704
61958	15186	20130704
62842	582	20130704
67116	12836	20130704
69608	4857	20130704
71080	12455	20130704
71186	11304	20130704
72200	4564	20130704
195	13341	20130705
467	14813	20130705
2073	1769	20130705
4815	21695	20130705
4815	5941	20130705
4981	21773	20130705
5680	11249	20130705
6048	15740	20130705
6048	12316	20130705
6380	16791	20130705
8350	20719	20130705
9911	18735	20130705
10714	19460	20130705
10754	5225	20130705
11036	10653	20130705
12149	13350	20130705
24342	14717	20130705
25641	18530	20130705
28410	15939	20130705
33295	564	20130705
34073	9820	20130705
36750	7532	20130705
38807	10452	20130705
47336	21284	20130705
50553	6730	20130705
51439	21081	20130705
53467	8896	20130705
56483	11403	20130705
60675	6961	20130705
65377	3793	20130705
65870	6889	20130705
67160	9771	20130705
67615	16658	20130705
68138	16592	20130705
68737	15984	20130705
68737	7190	20130705
68737	15555	20130705
69591	2952	20130705
71383	18735	20130705
71904	700	20130705
71904	2695	20130705
74082	16075	20130705
3261	19904	20130706
3364	16552	20130706
8517	6929	20130706
10754	6481	20130706
13789	16754	20130706
23086	17022	20130706
25179	2116	20130706
28003	21855	20130706
30489	1213	20130706
30489	7390	20130706
30674	18854	20130706
35436	14995	20130706
37581	14123	20130706
38948	13515	20130706
43570	4014	20130706
43699	17550	20130706
45478	1773	20130706
47860	10562	20130706
49394	700	20130706
60104	18574	20130706
60993	16733	20130706
2780	17320	20130707
6489	18085	20130707
9835	588	20130707
17991	3027	20130707
21370	15971	20130707
23863	15613	20130707
25311	15791	20130707
28788	673	20130707
32219	2863	20130707
36570	11379	20130707
37286	20520	20130707
39757	18735	20130707
40414	3790	20130707
42340	11764	20130707
42724	14829	20130707
48027	21488	20130707
48027	12443	20130707
48468	10954	20130707
51942	15334	20130707
51942	16682	20130707
51942	14352	20130707
52893	8569	20130707
55409	15315	20130707
60796	9725	20130707
64353	5263	20130707
66770	391	20130707
67244	15210	20130707
71904	7648	20130707
6027	14383	20130708
6054	18199	20130708
6401	3261	20130708
6683	8359	20130708
7221	10699	20130708
8961	21784	20130708
10348	20462	20130708
11787	17889	20130708
12641	3942	20130708
14026	12957	20130708
23543	6190	20130708
23543	16938	20130708
25790	20666	20130708
26008	2574	20130708
29959	11560	20130708
32133	20446	20130708
39012	12107	20130708
40453	6071	20130708
45781	15651	20130708
46357	18716	20130708
51125	2445	20130708
55143	20735	20130708
57787	4396	20130708
58091	3425	20130708
61287	19272	20130708
63814	716	20130708
67556	1654	20130708
73884	15800	20130708
2091	15759	20130709
5810	17034	20130709
6612	6353	20130709
7420	5078	20130709
7602	16899	20130709
9911	6485	20130709
10860	7829	20130709
11060	13170	20130709
11473	1991	20130709
14694	805	20130709
16179	814	20130709
17452	7648	20130709
18888	17968	20130709
19109	4813	20130709
21733	12943	20130709
22834	3916	20130709
23945	622	20130709
24412	8712	20130709
24423	19833	20130709
28306	8896	20130709
28495	15020	20130709
28545	21384	20130709
29300	5316	20130709
32070	15165	20130709
33156	478	20130709
34216	1991	20130709
34294	2567	20130709
39773	14464	20130709
39807	13816	20130709
42008	18199	20130709
42748	8121	20130709
46137	21803	20130709
55643	17806	20130709
56152	16075	20130709
56250	20597	20130709
56829	6482	20130709
59644	9991	20130709
59651	15687	20130709
62539	19483	20130709
65687	18735	20130709
67757	6955	20130709
70665	13306	20130709
71905	18445	20130709
72382	18045	20130709
73572	21147	20130709
73572	11059	20130709
122	13603	20130710
2153	14246	20130710
4205	12559	20130710
7135	21399	20130710
15890	2665	20130710
17325	7805	20130710
18917	11599	20130710
18949	4262	20130710
21057	13748	20130710
21733	19721	20130710
21970	14856	20130710
22824	595	20130710
25502	9652	20130710
25736	4966	20130710
29422	8681	20130710
31338	11139	20130710
31985	17557	20130710
34361	6827	20130710
46042	1019	20130710
46740	12742	20130710
49119	20430	20130710
51449	6844	20130710
52993	20691	20130710
53144	4344	20130710
54491	6787	20130710
56309	9220	20130710
60891	2155	20130710
64195	3868	20130710
64245	3218	20130710
70074	21618	20130710
3605	3239	20130711
4096	3199	20130711
8078	1750	20130711
8698	21623	20130711
18043	4191	20130711
19956	14231	20130711
19956	17243	20130711
20506	21152	20130711
20896	4623	20130711
21057	6637	20130711
24694	15723	20130711
27155	8518	20130711
27994	9706	20130711
28092	19566	20130711
31570	13979	20130711
31912	16548	20130711
32016	2226	20130711
32016	10410	20130711
33707	8733	20130711
34841	12316	20130711
41255	12145	20130711
43960	8233	20130711
44842	3269	20130711
46025	15384	20130711
46085	7326	20130711
46137	9645	20130711
46137	11625	20130711
63329	19833	20130711
63329	3798	20130711
73192	3682	20130711
3852	2271	20130712
4086	3173	20130712
9201	15210	20130712
10317	8545	20130712
11473	15738	20130712
15945	1679	20130712
17273	11131	20130712
18972	4798	20130712
19161	3808	20130712
21733	1363	20130712
24257	4442	20130712
26069	100	20130712
27032	7427	20130712
27799	1392	20130712
28557	4991	20130712
30242	16166	20130712
30242	13459	20130712
32016	2536	20130712
33502	21103	20130712
33724	19940	20130712
42953	10064	20130712
51402	11146	20130712
56501	20194	20130712
64151	11665	20130712
64473	442	20130712
66048	100	20130712
72928	8421	20130712
3261	13781	20130713
4015	20761	20130713
6278	6740	20130713
10316	15651	20130713
12842	5632	20130713
19902	2265	20130713
24163	20833	20130713
26030	2319	20130713
31760	9880	20130713
41804	6640	20130713
42927	2528	20130713
42927	19715	20130713
42927	9339	20130713
46379	21844	20130713
56088	4891	20130713
59606	8387	20130713
64356	6613	20130713
64356	21509	20130713
66898	17889	20130713
68023	14210	20130713
68350	18199	20130713
70475	1462	20130713
72257	12559	20130713
6764	33	20130714
7739	1523	20130714
8016	19278	20130714
8166	10699	20130714
17117	11513	20130714
25920	10811	20130714
38460	7183	20130714
38788	14157	20130714
45797	15618	20130714
48084	14820	20130714
52561	9926	20130714
61903	8336	20130714
1726	17067	20130715
2636	6078	20130715
2636	7522	20130715
2840	15014	20130715
3957	14930	20130715
6646	1463	20130715
6646	6955	20130715
10716	13484	20130715
12578	16084	20130715
16776	16215	20130715
17381	219	20130715
18749	16899	20130715
20790	20447	20130715
22320	1750	20130715
23275	442	20130715
23556	15165	20130715
24257	9815	20130715
27630	8773	20130715
28438	17435	20130715
39746	2271	20130715
42532	2430	20130715
43235	6686	20130715
46941	1750	20130715
47287	21302	20130715
47808	9107	20130715
48881	19940	20130715
53723	6090	20130715
53935	16619	20130715
55975	13921	20130715
59761	8889	20130715
59761	13272	20130715
63142	17557	20130715
64975	19072	20130715
66652	21319	20130715
69184	4277	20130715
72903	16266	20130715
73005	3317	20130715
686	2191	20130716
819	10653	20130716
3948	18700	20130716
5786	11478	20130716
6173	3418	20130716
7881	15492	20130716
9911	8694	20130716
12104	11420	20130716
13215	21800	20130716
13343	9725	20130716
18464	3427	20130716
18464	1681	20130716
19366	6894	20130716
19484	16308	20130716
19484	3942	20130716
19484	9848	20130716
21851	20549	20130716
24621	5145	20130716
26995	14176	20130716
29845	20310	20130716
30505	4140	20130716
30842	9866	20130716
31570	5243	20130716
40039	8140	20130716
41082	20473	20130716
44726	21399	20130716
49394	7331	20130716
61571	16985	20130716
62913	14372	20130716
64356	2695	20130716
69362	8896	20130716
69928	6391	20130716
73721	5815	20130716
2459	14421	20130717
3366	16035	20130717
4129	2356	20130717
7042	5569	20130717
7160	20188	20130717
7917	7369	20130717
9471	15186	20130717
9893	11504	20130717
10986	18089	20130717
16159	13684	20130717
16291	11696	20130717
16291	12191	20130717
19484	2687	20130717
19920	7705	20130717
23798	4688	20130717
23936	4911	20130717
31677	13907	20130717
34060	2474	20130717
35390	19018	20130717
38915	14439	20130717
41642	15878	20130717
41804	8596	20130717
43124	18987	20130717
45124	19505	20130717
45567	20473	20130717
45950	692	20130717
47094	9402	20130717
48027	14295	20130717
48592	3027	20130717
52811	7303	20130717
55811	1750	20130717
57030	15888	20130717
58463	6493	20130717
66779	18162	20130717
71032	21302	20130717
73437	12505	20130717
3816	1132	20130718
4008	6613	20130718
4466	16595	20130718
5022	19072	20130718
6430	1807	20130718
7191	10307	20130718
9198	21399	20130718
9301	11403	20130718
9694	16955	20130718
14990	3695	20130718
18168	7180	20130718
19253	5890	20130718
20981	5725	20130718
22160	18824	20130718
23891	4839	20130718
24276	1838	20130718
24937	10519	20130718
28208	3819	20130718
28306	6166	20130718
28545	16095	20130718
28545	5840	20130718
28631	5778	20130718
28977	14531	20130718
30458	7689	20130718
31050	11198	20130718
31570	17806	20130718
32851	10699	20130718
35222	8140	20130718
35442	5814	20130718
42230	16173	20130718
44890	7334	20130718
54341	8626	20130718
59856	9107	20130718
62679	3679	20130718
65248	16948	20130718
66119	17878	20130718
66443	262	20130718
66443	18182	20130718
66827	7279	20130718
66918	692	20130718
114	17557	20130719
848	11728	20130719
3320	10670	20130719
6734	19346	20130719
6874	6571	20130719
8041	17825	20130719
11895	2495	20130719
15431	12830	20130719
21330	21793	20130719
21799	19972	20130719
22743	21328	20130719
24170	21393	20130719
24257	2567	20130719
29631	1322	20130719
32111	5525	20130719
33990	18417	20130719
36572	14813	20130719
36588	3163	20130719
39012	19834	20130719
41695	9564	20130719
41859	442	20130719
44872	8949	20130719
49199	9526	20130719
53935	6132	20130719
54714	20816	20130719
57344	10804	20130719
58194	228	20130719
58296	20447	20130719
65377	8682	20130719
66627	16660	20130719
68975	560	20130719
69984	7173	20130719
71571	11902	20130719
71950	8553	20130719
2824	13524	20130720
6450	8896	20130720
9764	14652	20130720
10407	16379	20130720
12882	13583	20130720
15945	20501	20130720
16291	4680	20130720
22743	13127	20130720
22743	20082	20130720
22946	13752	20130720
25021	6929	20130720
29732	12455	20130720
33982	18784	20130720
41247	11156	20130720
45420	5630	20130720
46130	16630	20130720
46130	9641	20130720
49596	2474	20130720
50609	1707	20130720
55975	364	20130720
56416	5900	20130720
57628	2654	20130720
58832	18987	20130720
62913	8971	20130720
62913	637	20130720
67833	7586	20130720
70814	3692	20130720
71950	11028	20130720
161	18977	20130721
161	18089	20130721
161	9160	20130721
161	15152	20130721
161	18735	20130721
3261	5022	20130721
5920	17490	20130721
6201	4911	20130721
13841	18534	20130721
14059	21684	20130721
18168	17333	20130721
21083	4911	20130721
25177	9209	20130721
29466	16400	20130721
31430	13736	20130721
32574	3666	20130721
36093	8218	20130721
43208	13225	20130721
44548	9158	20130721
46130	18291	20130721
47813	19453	20130721
52538	8540	20130721
53851	9526	20130721
55515	3644	20130721
61167	8070	20130721
61597	8079	20130721
63093	9438	20130721
64320	3781	20130721
64848	9421	20130721
67940	5602	20130721
69351	10699	20130721
4949	5268	20130722
5999	14813	20130722
8629	4407	20130722
8629	21266	20130722
8629	21209	20130722
9531	20073	20130722
10791	453	20130722
13330	11831	20130722
16051	16915	20130722
17014	15130	20130722
19484	17688	20130722
23629	18862	20130722
24163	17822	20130722
31570	12679	20130722
37783	18865	20130722
41082	10106	20130722
42927	5460	20130722
42927	18787	20130722
43428	5803	20130722
43428	15153	20130722
44731	4857	20130722
45227	884	20130722
46599	9478	20130722
46984	6671	20130722
47512	10619	20130722
48673	5767	20130722
49394	20772	20130722
50486	3735	20130722
52561	20720	20130722
55963	12970	20130722
55963	8509	20130722
59007	725	20130722
59007	7508	20130722
59627	15651	20130722
62913	12164	20130722
62913	8626	20130722
63194	2481	20130722
64075	11284	20130722
64075	17326	20130722
68278	2191	20130722
3587	20067	20130723
4789	9693	20130723
7135	8359	20130723
8076	2343	20130723
9686	9894	20130723
13628	12559	20130723
19613	21744	20130723
22005	2959	20130723
23115	21678	20130723
25634	13152	20130723
27799	5397	20130723
28929	13178	20130723
31570	10844	20130723
31570	11478	20130723
35133	7973	20130723
36873	7421	20130723
37241	9673	20130723
38507	18085	20130723
38531	2776	20130723
39773	14210	20130723
39773	8788	20130723
42650	2113	20130723
53120	16682	20130723
55003	21399	20130723
56144	3389	20130723
59385	14098	20130723
59761	200	20130723
59761	4407	20130723
60347	21056	20130723
66878	8896	20130723
71782	9976	20130723
9588	6419	20130724
11133	2113	20130724
15313	8410	20130724
16291	2656	20130724
18917	17692	20130724
19156	15165	20130724
19983	13550	20130724
23115	13524	20130724
23882	11640	20130724
24841	5337	20130724
24885	1595	20130724
25221	12753	20130724
27675	2536	20130724
29737	5321	20130724
31567	1750	20130724
33502	13278	20130724
40471	18622	20130724
40586	7658	20130724
41667	6109	20130724
42642	11931	20130724
43503	6664	20130724
44620	6997	20130724
45560	2167	20130724
48222	20785	20130724
51649	17974	20130724
52922	1750	20130724
58133	17447	20130724
61287	7196	20130724
62628	18584	20130724
67657	3781	20130724
164	17491	20130725
349	7419	20130725
734	21667	20130725
3638	10432	20130725
5904	18237	20130725
6484	3373	20130725
7715	14813	20130725
15675	2116	20130725
20823	16925	20130725
23842	435	20130725
23842	8896	20130725
25194	10670	20130725
28736	8697	20130725
32657	21268	20130725
39375	12144	20130725
41804	20642	20130725
42927	17731	20130725
46554	19816	20130725
46632	4719	20130725
48599	12440	20130725
51215	11033	20130725
59211	9176	20130725
59296	8199	20130725
59738	15597	20130725
62823	20376	20130725
64694	7609	20130725
71378	9571	20130725
145	21744	20130726
1060	14095	20130726
3125	21320	20130726
4139	13921	20130726
4441	18085	20130726
10548	7129	20130726
10548	14352	20130726
13611	9075	20130726
14805	20740	20130726
15224	1348	20130726
17014	14452	20130726
21007	14411	20130726
22895	6603	20130726
27212	21514	20130726
28341	7431	20130726
33227	5069	20130726
33540	2645	20130726
37763	2168	20130726
42748	9119	20130726
43072	3682	20130726
48458	21082	20130726
51192	9641	20130726
51215	7564	20130726
52882	9058	20130726
59151	2128	20130726
62501	9569	20130726
64451	2184	20130726
66443	12773	20130726
72705	11493	20130726
453	13175	20130727
3361	16139	20130727
6048	3819	20130727
6480	11421	20130727
15626	6894	20130727
26632	20589	20130727
29727	340	20130727
36222	21082	20130727
39031	10907	20130727
40223	3212	20130727
40262	11420	20130727
54455	315	20130727
55678	18205	20130727
55933	13515	20130727
55933	700	20130727
55933	9245	20130727
55933	11403	20130727
56771	1279	20130727
60632	4341	20130727
60632	20420	20130727
65687	6289	20130727
66456	20220	20130727
71287	18735	20130727
73356	1707	20130727
4815	6070	20130728
6600	1193	20130728
10459	16938	20130728
10499	8638	20130728
15471	19512	20130728
16162	20162	20130728
18648	12860	20130728
22096	16444	20130728
25563	17189	20130728
26874	13302	20130728
32919	8943	20130728
56873	9916	20130728
62876	16347	20130728
67692	20539	20130728
70515	15428	20130728
71265	13185	20130728
389	18485	20130729
6484	13927	20130729
8368	14599	20130729
10857	10828	20130729
10934	1679	20130729
14906	4157	20130729
25111	700	20130729
28664	19925	20130729
29046	1392	20130729
32650	10384	20130729
33192	2603	20130729
33639	588	20130729
34542	9564	20130729
36570	2883	20130729
37985	16166	20130729
38248	2169	20130729
38372	6235	20130729
39804	12805	20130729
40159	3425	20130729
41472	9594	20130729
42162	9733	20130729
42748	4473	20130729
46501	19721	20130729
47689	1451	20130729
49394	12559	20130729
50559	17507	20130729
54631	9846	20130729
56091	3300	20130729
57937	7605	20130729
58563	20649	20130729
70485	10341	20130729
73192	12986	20130729
2947	1570	20130730
6462	18053	20130730
10885	11831	20130730
10957	7331	20130730
12882	21683	20130730
16081	9436	20130730
19391	21628	20130730
27234	11392	20130730
28904	4865	20130730
31567	8140	20130730
31570	11282	20130730
31570	16980	20130730
33562	15285	20130730
37362	12514	20130730
38015	21695	20130730
38114	8124	20130730
41082	1392	20130730
42058	12455	20130730
43252	6925	20130730
45378	20646	20130730
50314	13783	20130730
52840	5245	20130730
57994	16510	20130730
58387	12452	20130730
58800	10915	20130730
61957	21819	20130730
61958	834	20130730
62097	12431	20130730
63062	21533	20130730
64605	7486	20130730
66561	15965	20130730
68035	1083	20130730
68035	19833	20130730
71320	2962	20130730
71647	951	20130730
72962	12362	20130730
74023	11855	20130730
74023	3277	20130730
6126	4687	20130731
6705	16809	20130731
6814	1750	20130731
11954	6603	20130731
16776	21259	20130731
17083	20394	20130731
21379	16074	20130731
22265	5056	20130731
25526	11713	20130731
26408	10699	20130731
30812	6571	20130731
33480	19940	20130731
35281	15818	20130731
35710	15595	20130731
35711	8570	20130731
38566	5485	20130731
39419	17843	20130731
39746	3423	20130731
40815	11261	20130731
41035	12643	20130731
47792	11972	20130731
48949	6894	20130731
57462	3027	20130731
61388	7430	20130731
61547	4373	20130731
63315	4399	20130731
64899	6730	20130731
65585	15096	20130731
66690	14695	20130731
68008	12657	20130731
68008	21634	20130731
68008	3867	20130731
69919	18735	20130731
71252	19107	20130731
71746	6493	20130731
2119	9140	20130801
3040	5321	20130801
5107	10699	20130801
6948	20756	20130801
6950	11667	20130801
7646	20446	20130801
11555	17399	20130801
14736	21399	20130801
18152	6865	20130801
20348	20000	20130801
23370	2665	20130801
24423	10915	20130801
25447	7427	20130801
28306	21083	20130801
29808	8298	20130801
30214	16899	20130801
30781	9081	20130801
31570	3644	20130801
33707	15186	20130801
35378	20549	20130801
35918	7652	20130801
36706	7062	20130801
37638	10004	20130801
38114	7085	20130801
38114	3708	20130801
39746	13152	20130801
42927	13479	20130801
46130	1166	20130801
47289	21110	20130801
50959	15515	20130801
50959	20640	20130801
51505	18279	20130801
52922	12359	20130801
53278	10564	20130801
53815	11156	20130801
57874	7706	20130801
57937	12332	20130801
63476	17631	20130801
64072	8896	20130801
64794	21002	20130801
66539	228	20130801
66539	14740	20130801
2636	16482	20130802
2761	4239	20130802
6932	1279	20130802
6932	16074	20130802
7882	13345	20130802
8032	14278	20130802
8674	1379	20130802
9771	105	20130802
9893	1019	20130802
10754	21807	20130802
11213	17032	20130802
16125	13734	20130802
17722	14867	20130802
18550	15818	20130802
20215	14810	20130802
21079	15863	20130802
21079	9379	20130802
23842	10679	20130802
26761	6261	20130802
29282	6647	20130802
30214	8896	20130802
32381	19940	20130802
32796	951	20130802
42927	12424	20130802
45889	16487	20130802
47512	14216	20130802
50655	6078	20130802
50655	19700	20130802
52945	8505	20130802
53243	228	20130802
61933	8140	20130802
64963	2456	20130802
3354	15872	20130803
5411	7791	20130803
7377	12957	20130803
7786	8896	20130803
9934	9119	20130803
10754	11106	20130803
15204	14328	20130803
15529	20331	20130803
17019	10515	20130803
17573	11890	20130803
18380	14806	20130803
20607	8146	20130803
23842	21057	20130803
23842	11624	20130803
28425	2209	20130803
28438	8146	20130803
31338	15739	20130803
34039	10696	20130803
40351	10955	20130803
42748	19272	20130803
44272	10527	20130803
44637	19252	20130803
45350	11860	20130803
53609	19940	20130803
54096	13994	20130803
58111	7599	20130803
61182	253	20130803
63862	11261	20130803
64129	1058	20130803
66276	1461	20130803
70404	1750	20130803
73303	21302	20130803
3180	1370	20130804
5484	4402	20130804
8205	20461	20130804
8524	14815	20130804
11870	20870	20130804
16836	4219	20130804
17890	21113	20130804
21753	15989	20130804
25631	6766	20130804
30842	20078	20130804
33039	216	20130804
33232	6983	20130804
41082	15121	20130804
43107	9894	20130804
43240	10410	20130804
43703	2356	20130804
46805	7292	20130804
49394	16899	20130804
49422	19940	20130804
52074	17564	20130804
54310	3163	20130804
65774	12360	20130804
73384	21500	20130804
3401	12556	20130805
4287	11420	20130805
4725	17842	20130805
7365	9401	20130805
14365	83	20130805
17671	16157	20130805
19342	16852	20130805
19551	4911	20130805
21585	20194	20130805
21585	18559	20130805
23877	13650	20130805
24423	7548	20130805
28580	10584	20130805
31338	16130	20130805
34816	20768	20130805
35461	8949	20130805
35968	257	20130805
38022	19278	20130805
41285	4977	20130805
50839	3808	20130805
53573	9418	20130805
54816	1750	20130805
64925	11584	20130805
64925	1647	20130805
66099	700	20130805
70082	13982	20130805
70765	19940	20130805
74094	10820	20130805
2636	8799	20130806
8428	5069	20130806
8452	15361	20130806
9860	21399	20130806
9860	18085	20130806
10224	947	20130806
10632	16985	20130806
11462	18199	20130806
12604	2134	20130806
13596	8891	20130806
18876	13897	20130806
20654	15491	20130806
21585	13974	20130806
24163	2567	20130806
28545	15160	20130806
30021	9608	20130806
31286	2574	20130806
33707	6852	20130806
35570	21800	20130806
37024	16084	20130806
42801	8852	20130806
42801	10182	20130806
43718	19836	20130806
46365	4265	20130806
49394	9895	20130806
50770	12378	20130806
52415	18309	20130806
53533	6491	20130806
56961	14810	20130806
57466	115	20130806
60855	20416	20130806
62851	19203	20130806
63119	5005	20130806
64361	13350	20130806
65248	3777	20130806
65862	1750	20130806
69511	20196	20130806
70515	21083	20130806
1017	1966	20130807
1017	3234	20130807
3948	21765	20130807
5473	9409	20130807
5683	2315	20130807
6725	7999	20130807
6874	13185	20130807
7083	171	20130807
9429	17572	20130807
9861	12649	20130807
14103	14722	20130807
14404	15151	20130807
14404	12808	20130807
17765	1750	20130807
18614	21803	20130807
18614	1750	20130807
18853	10670	20130807
23383	17551	20130807
23447	16389	20130807
24047	6560	20130807
24947	6162	20130807
26724	10396	20130807
28306	3493	20130807
30418	20140	20130807
31570	1330	20130807
31570	2376	20130807
34112	16742	20130807
36388	19209	20130807
42295	21678	20130807
42313	12957	20130807
44420	6099	20130807
45127	435	20130807
47189	7025	20130807
47231	9733	20130807
48955	6932	20130807
52056	14053	20130807
52922	9538	20130807
55855	16946	20130807
55961	13674	20130807
56950	16525	20130807
60341	1699	20130807
60544	10496	20130807
62414	2027	20130807
65039	18327	20130807
65454	17825	20130807
73153	20615	20130807
1017	13154	20130808
1017	21416	20130808
11435	3269	20130808
16986	1750	20130808
18149	14033	20130808
24106	18862	20130808
25613	19940	20130808
28306	19742	20130808
28733	17657	20130808
30842	1508	20130808
34150	16786	20130808
34819	2722	20130808
35845	3655	20130808
38200	1392	20130808
39345	16676	20130808
43293	435	20130808
47512	4890	20130808
51342	11500	20130808
54469	6393	20130808
55975	19721	20130808
58085	6603	20130808
63270	21618	20130808
64021	2152	20130808
68062	21773	20130808
3642	5796	20130809
4086	8401	20130809
5942	12042	20130809
6589	20277	20130809
10407	922	20130809
10407	21855	20130809
11717	16374	20130809
12663	21359	20130809
15619	8553	20130809
16842	13301	20130809
17163	6664	20130809
17163	2356	20130809
17890	3212	20130809
19455	15264	20130809
21003	1064	20130809
21585	20441	20130809
31338	2430	20130809
31570	19325	20130809
35803	4184	20130809
37763	9071	20130809
42580	12376	20130809
44671	21576	20130809
51219	15651	20130809
54333	757	20130809
62913	14838	20130809
65513	1666	20130809
66420	1615	20130809
69467	1750	20130809
73572	7414	20130809
73737	11420	20130809
73974	16552	20130809
4795	19940	20130810
5069	15430	20130810
9218	14302	20130810
18464	19728	20130810
22239	12742	20130810
33629	17968	20130810
34039	16396	20130810
35348	4770	20130810
43476	12720	20130810
46130	9662	20130810
46130	17063	20130810
49850	2116	20130810
61234	13715	20130810
69546	13225	20130810
558	12657	20130811
798	3377	20130811
1959	13921	20130811
2752	5212	20130811
4441	16178	20130811
5189	15597	20130811
8961	14724	20130811
16396	9686	20130811
17859	17513	20130811
20733	14956	20130811
20830	8429	20130811
21079	10843	20130811
23342	2792	20130811
23342	16316	20130811
23342	9427	20130811
26465	15150	20130811
28187	14531	20130811
29335	9564	20130811
29548	20462	20130811
36650	1469	20130811
42927	11735	20130811
44726	7856	20130811
46441	21383	20130811
48615	9202	20130811
50179	7183	20130811
52922	9665	20130811
57945	5273	20130811
69424	20773	20130811
70515	10106	20130811
70515	3249	20130811
70515	13025	20130811
761	21327	20130812
3180	17704	20130812
3234	14722	20130812
5280	210	20130812
6181	3666	20130812
9287	17189	20130812
10754	16457	20130812
10887	1750	20130812
12961	4964	20130812
15422	12148	20130812
16291	10560	20130812
16350	2059	20130812
17970	14806	20130812
19710	14150	20130812
23402	14433	20130812
30131	13496	20130812
37850	17399	20130812
38095	6629	20130812
40346	13849	20130812
42748	21103	20130812
47512	8757	20130812
48863	2867	20130812
49507	7532	20130812
50411	13197	20130812
54096	21481	20130812
66721	2815	20130812
70103	17721	20130812
71032	7307	20130812
67	7652	20130813
1191	10147	20130813
1756	19940	20130813
2767	3007	20130813
6561	2469	20130813
7616	13339	20130813
10791	13514	20130813
10791	67	20130813
11180	18735	20130813
11458	14842	20130813
12247	1194	20130813
18308	9783	20130813
18308	14041	20130813
18308	9245	20130813
20363	15194	20130813
20797	398	20130813
22069	21434	20130813
26315	7652	20130813
27248	8369	20130813
28438	18943	20130813
29548	12805	20130813
39036	2406	20130813
40771	7522	20130813
42748	17787	20130813
44068	11626	20130813
44332	1279	20130813
45914	1750	20130813
46130	7556	20130813
48037	15687	20130813
48775	2059	20130813
50104	21581	20130813
52667	2092	20130813
56637	373	20130813
57001	18802	20130813
60450	3459	20130813
62555	467	20130813
64356	1556	20130813
